14	1.3021	1.3421	1.4673	0.7021	1.3509653806686401 1.35293447971344 1.40390944480896 1.3094903230667114 1.400917649269104 1.3761826753616333 1.4395586252212524 1.314059853553772 1.2144739627838135 1.4383251667022705 1.36557936668396 1.314923882484436 1.368455171585083 0.9720859527587891 1.37001371383667 1.3588234186172485 1.3459241390228271 1.332511305809021 1.4197852611541748 1.4410827159881592 1.3090159893035889 1.106208086013794 1.4275397062301636 1.2117334604263306 1.0683549642562866 1.3345237970352173 0.7021398544311523 1.4673391580581665 1.369016170501709 1.3789193630218506 1.3882982730865479 1.1594436168670654 1.1795122623443604 1.416740894317627 1.0790112018585205 1.436354398727417 1.4048787355422974 1.4189029932022095 1.3237872123718262 1.403619408607483 1.3725244998931885 1.3748258352279663 1.2417196035385132 1.4361873865127563 1.1705994606018066 1.201649785041809 1.3138790130615234 1.025710105895996 1.338474154472351 1.2230126857757568 1.2495474815368652 1.3148205280303955 0.9290623664855957 1.4296528100967407 1.357203722000122 1.3457937240600586 1.182604193687439 1.2813711166381836 1.2974660396575928 1.3774025440216064 1.3869831562042236 1.3060693740844727 1.3021883964538574 1.4189890623092651 1.2620201110839844 1.3232738971710205
4	1.3444	1.3169	1.4017	1.3146	1.4016789197921753 1.316873550415039 1.3146178722381592
6	1.3307	1.3449	1.4437	1.1121	1.3989341259002686 1.2675426006317139 1.1121175289154053 1.3298548460006714 1.3665906190872192 1.4436875581741333 1.4080760478973389 1.3599187135696411 1.3030112981796265 1.316873550415039
14	1.3021	1.3421	1.4673	0.7021	1.3509653806686401 1.35293447971344 1.40390944480896 1.3094903230667114 1.400917649269104 1.3761826753616333 1.4395586252212524 1.314059853553772 1.2144739627838135 1.4383251667022705 1.36557936668396 1.314923882484436 1.368455171585083 0.9720859527587891 1.37001371383667 1.3588234186172485 1.3459241390228271 1.332511305809021 1.4197852611541748 1.4410827159881592 1.3090159893035889 1.106208086013794 1.4275397062301636 1.2117334604263306 1.0683549642562866 1.3345237970352173 0.7021398544311523 1.4673391580581665 1.369016170501709 1.3789193630218506 1.3882982730865479 1.1594436168670654 1.1795122623443604 1.416740894317627 1.0790112018585205 1.436354398727417 1.4048787355422974 1.4189029932022095 1.3237872123718262 1.403619408607483 1.3725244998931885 1.3748258352279663 1.2417196035385132 1.4361873865127563 1.1705994606018066 1.201649785041809 1.3138790130615234 1.025710105895996 1.338474154472351 1.2230126857757568 1.2495474815368652 1.3148205280303955 0.9290623664855957 1.4296528100967407 1.357203722000122 1.3457937240600586 1.182604193687439 1.2813711166381836 1.2974660396575928 1.3774025440216064 1.3869831562042236 1.3060693740844727 1.3021883964538574 1.4189890623092651 1.2620201110839844 1.3232738971710205
14	1.3021	1.3421	1.4673	0.7021	1.3509653806686401 1.35293447971344 1.40390944480896 1.3094903230667114 1.400917649269104 1.3761826753616333 1.4395586252212524 1.314059853553772 1.2144739627838135 1.4383251667022705 1.36557936668396 1.314923882484436 1.368455171585083 0.9720859527587891 1.37001371383667 1.3588234186172485 1.3459241390228271 1.332511305809021 1.4197852611541748 1.4410827159881592 1.3090159893035889 1.106208086013794 1.4275397062301636 1.2117334604263306 1.0683549642562866 1.3345237970352173 0.7021398544311523 1.4673391580581665 1.369016170501709 1.3789193630218506 1.3882982730865479 1.1594436168670654 1.1795122623443604 1.416740894317627 1.0790112018585205 1.436354398727417 1.4048787355422974 1.4189029932022095 1.3237872123718262 1.403619408607483 1.3725244998931885 1.3748258352279663 1.2417196035385132 1.4361873865127563 1.1705994606018066 1.201649785041809 1.3138790130615234 1.025710105895996 1.338474154472351 1.2230126857757568 1.2495474815368652 1.3148205280303955 0.9290623664855957 1.4296528100967407 1.357203722000122 1.3457937240600586 1.182604193687439 1.2813711166381836 1.2974660396575928 1.3774025440216064 1.3869831562042236 1.3060693740844727 1.3021883964538574 1.4189890623092651 1.2620201110839844 1.3232738971710205
6	1.3307	1.3449	1.4437	1.1121	1.3989341259002686 1.2675426006317139 1.1121175289154053 1.3298548460006714 1.3665906190872192 1.4436875581741333 1.4080760478973389 1.3599187135696411 1.3030112981796265 1.316873550415039
6	1.3307	1.3449	1.4437	1.1121	1.3989341259002686 1.2675426006317139 1.1121175289154053 1.3298548460006714 1.3665906190872192 1.4436875581741333 1.4080760478973389 1.3599187135696411 1.3030112981796265 1.316873550415039
14	1.3021	1.3421	1.4673	0.7021	1.3509653806686401 1.35293447971344 1.40390944480896 1.3094903230667114 1.400917649269104 1.3761826753616333 1.4395586252212524 1.314059853553772 1.2144739627838135 1.4383251667022705 1.36557936668396 1.314923882484436 1.368455171585083 0.9720859527587891 1.37001371383667 1.3588234186172485 1.3459241390228271 1.332511305809021 1.4197852611541748 1.4410827159881592 1.3090159893035889 1.106208086013794 1.4275397062301636 1.2117334604263306 1.0683549642562866 1.3345237970352173 0.7021398544311523 1.4673391580581665 1.369016170501709 1.3789193630218506 1.3882982730865479 1.1594436168670654 1.1795122623443604 1.416740894317627 1.0790112018585205 1.436354398727417 1.4048787355422974 1.4189029932022095 1.3237872123718262 1.403619408607483 1.3725244998931885 1.3748258352279663 1.2417196035385132 1.4361873865127563 1.1705994606018066 1.201649785041809 1.3138790130615234 1.025710105895996 1.338474154472351 1.2230126857757568 1.2495474815368652 1.3148205280303955 0.9290623664855957 1.4296528100967407 1.357203722000122 1.3457937240600586 1.182604193687439 1.2813711166381836 1.2974660396575928 1.3774025440216064 1.3869831562042236 1.3060693740844727 1.3021883964538574 1.4189890623092651 1.2620201110839844 1.3232738971710205
12	1.3180	1.3650	1.4511	1.0212	1.3160808086395264 1.1986249685287476 1.3281155824661255 1.0212244987487793 1.3112461566925049 1.2327293157577515 1.3337446451187134 1.0616381168365479 1.3842175006866455 1.378305196762085 1.3345686197280884 1.3774292469024658 1.2373710870742798 1.3202606439590454 1.4350008964538574 1.3840680122375488 1.272678017616272 1.3333327770233154 1.2931244373321533 1.413910150527954 1.3611429929733276 1.3674083948135376 1.089787483215332 1.4226738214492798 1.3773956298828125 1.3741275072097778 1.191132664680481 1.3862780332565308 1.3747457265853882 1.1049821376800537 1.3927189111709595 1.26780104637146 1.3863439559936523 1.1795122623443604 1.4511407613754272 1.3777519464492798 1.1476874351501465 1.4156917333602905 1.3045921325683594 1.4305973052978516 1.366689920425415 1.3650174140930176 1.387765645980835 1.3816555738449097 1.4366031885147095
13	1.3231	1.3458	1.4511	1.0212	1.1986249685287476 1.3160808086395264 1.2319172620773315 1.3281155824661255 1.0212244987487793 1.3112461566925049 1.3337446451187134 1.0616381168365479 1.3842175006866455 1.2966701984405518 1.378305196762085 1.2772380113601685 1.3333327770233154 1.2931244373321533 1.413910150527954 1.3674083948135376 1.089787483215332 1.4226738214492798 1.3545355796813965 1.4368761777877808 1.3345686197280884 1.3774292469024658 1.2373710870742798 1.4350008964538574 1.3840680122375488 1.272678017616272 1.225073218345642 1.2897052764892578 1.384785771369934 1.4068928956985474 1.43144690990448 1.3123321533203125 1.4158803224563599 1.3638137578964233 1.3773956298828125 1.3741275072097778 1.3862780332565308 1.3747457265853882 1.1049821376800537 1.3087152242660522 1.3927189111709595 1.3863439559936523 1.1795122623443604 1.4511407613754272 1.4189029932022095 1.1476874351501465 1.4156917333602905 1.3045921325683594 1.2449688911437988 1.387765645980835 1.3816555738449097 1.3137855529785156 1.4366031885147095 1.3457937240600586 1.3156681060791016
12	1.3180	1.3650	1.4511	1.0212	1.3160808086395264 1.1986249685287476 1.3281155824661255 1.0212244987487793 1.3112461566925049 1.2327293157577515 1.3337446451187134 1.0616381168365479 1.3842175006866455 1.378305196762085 1.3345686197280884 1.3774292469024658 1.2373710870742798 1.3202606439590454 1.4350008964538574 1.3840680122375488 1.272678017616272 1.3333327770233154 1.2931244373321533 1.413910150527954 1.3611429929733276 1.3674083948135376 1.089787483215332 1.4226738214492798 1.3773956298828125 1.3741275072097778 1.191132664680481 1.3862780332565308 1.3747457265853882 1.1049821376800537 1.3927189111709595 1.26780104637146 1.3863439559936523 1.1795122623443604 1.4511407613754272 1.3777519464492798 1.1476874351501465 1.4156917333602905 1.3045921325683594 1.4305973052978516 1.366689920425415 1.3650174140930176 1.387765645980835 1.3816555738449097 1.4366031885147095
10	1.3088	1.3327	1.5123	1.0212	1.320235252380371 1.1986249685287476 1.0212244987487793 1.3294403553009033 1.0996651649475098 1.2327293157577515 1.3249123096466064 1.335994005203247 1.3949813842773438 1.356841802597046 1.4150441884994507 1.3389568328857422 1.391867756843567 1.1555557250976562 1.0878427028656006 1.2931244373321533 1.5122684240341187 1.2148759365081787 1.3611429929733276 1.3500094413757324 1.3924530744552612 1.4088867902755737 1.1571745872497559 1.26780104637146 1.391025424003601 1.4180009365081787 1.3158612251281738 1.3233510255813599 1.40104079246521 1.4056166410446167 1.150989055633545 1.3159202337265015 1.3739547729492188 1.369602918624878 1.3838443756103516 1.3058724403381348
8	1.2724	1.3159	1.4180	0.9971	1.3500094413757324 1.1555557250976562 1.391025424003601 1.3159202337265015 1.3058724403381348 1.3178116083145142 1.3949813842773438 1.2931244373321533 1.2148759365081787 1.3924530744552612 1.0747238397598267 1.356841802597046 1.3389568328857422 1.0878427028656006 1.3885633945465088 1.1571745872497559 1.4180009365081787 1.0790112018585205 1.3739547729492188 0.9970862865447998 1.3157517910003662
12	1.3180	1.3650	1.4511	1.0212	1.3160808086395264 1.1986249685287476 1.3281155824661255 1.0212244987487793 1.3112461566925049 1.2327293157577515 1.3337446451187134 1.0616381168365479 1.3842175006866455 1.378305196762085 1.3345686197280884 1.3774292469024658 1.2373710870742798 1.3202606439590454 1.4350008964538574 1.3840680122375488 1.272678017616272 1.3333327770233154 1.2931244373321533 1.413910150527954 1.3611429929733276 1.3674083948135376 1.089787483215332 1.4226738214492798 1.3773956298828125 1.3741275072097778 1.191132664680481 1.3862780332565308 1.3747457265853882 1.1049821376800537 1.3927189111709595 1.26780104637146 1.3863439559936523 1.1795122623443604 1.4511407613754272 1.3777519464492798 1.1476874351501465 1.4156917333602905 1.3045921325683594 1.4305973052978516 1.366689920425415 1.3650174140930176 1.387765645980835 1.3816555738449097 1.4366031885147095
8	1.2724	1.3159	1.4180	0.9971	1.3500094413757324 1.1555557250976562 1.391025424003601 1.3159202337265015 1.3058724403381348 1.3178116083145142 1.3949813842773438 1.2931244373321533 1.2148759365081787 1.3924530744552612 1.0747238397598267 1.356841802597046 1.3389568328857422 1.0878427028656006 1.3885633945465088 1.1571745872497559 1.4180009365081787 1.0790112018585205 1.3739547729492188 0.9970862865447998 1.3157517910003662
9	1.2833	1.3169	1.4180	0.9971	1.3949813842773438 1.2931244373321533 1.2148759365081787 1.3611429929733276 1.3500094413757324 1.3924530744552612 1.0747238397598267 1.356841802597046 1.3389568328857422 1.391867756843567 1.1555557250976562 1.0878427028656006 1.3885633945465088 1.1571745872497559 1.26780104637146 1.391025424003601 1.4180009365081787 1.0790112018585205 1.150989055633545 1.3159202337265015 1.3739547729492188 0.9970862865447998 1.369602918624878 1.3838443756103516 1.2870440483093262 1.3058724403381348 1.3178116083145142 1.3157517910003662
9	1.2833	1.3169	1.4180	0.9971	1.3949813842773438 1.2931244373321533 1.2148759365081787 1.3611429929733276 1.3500094413757324 1.3924530744552612 1.0747238397598267 1.356841802597046 1.3389568328857422 1.391867756843567 1.1555557250976562 1.0878427028656006 1.3885633945465088 1.1571745872497559 1.26780104637146 1.391025424003601 1.4180009365081787 1.0790112018585205 1.150989055633545 1.3159202337265015 1.3739547729492188 0.9970862865447998 1.369602918624878 1.3838443756103516 1.2870440483093262 1.3058724403381348 1.3178116083145142 1.3157517910003662
12	1.3228	1.3346	1.4511	1.0212	1.3160808086395264 1.1986249685287476 1.3281155824661255 1.0212244987487793 1.3112461566925049 1.2327293157577515 1.3337446451187134 1.220376968383789 1.3842175006866455 1.378305196762085 1.3345686197280884 1.3774292469024658 1.2373710870742798 1.3202606439590454 1.4350008964538574 1.3790390491485596 1.272678017616272 1.3333327770233154 1.2931244373321533 1.413910150527954 1.3611429929733276 1.3674083948135376 1.236204981803894 1.4226738214492798 1.3773956298828125 1.3741275072097778 1.191132664680481 1.3862780332565308 1.3310104608535767 1.1049821376800537 1.3927189111709595 1.26780104637146 1.3863439559936523 1.3212757110595703 1.4511407613754272 1.3777519464492798 1.1476874351501465 1.3467276096343994 1.3045921325683594 1.4305973052978516 1.361660361289978 1.3650174140930176 1.3279484510421753 1.3816555738449097 1.3893415927886963
9	1.2833	1.3169	1.4180	0.9971	1.3949813842773438 1.2931244373321533 1.2148759365081787 1.3611429929733276 1.3500094413757324 1.3924530744552612 1.0747238397598267 1.356841802597046 1.3389568328857422 1.391867756843567 1.1555557250976562 1.0878427028656006 1.3885633945465088 1.1571745872497559 1.26780104637146 1.391025424003601 1.4180009365081787 1.0790112018585205 1.150989055633545 1.3159202337265015 1.3739547729492188 0.9970862865447998 1.369602918624878 1.3838443756103516 1.2870440483093262 1.3058724403381348 1.3178116083145142 1.3157517910003662
13	1.3169	1.3455	1.4550	0.9953	1.345509648323059 1.0212244987487793 1.3376421928405762 1.316601037979126 1.2775428295135498 1.454986810684204 0.9953248500823975 1.220376968383789 1.3374640941619873 1.2966701984405518 1.423438310623169 1.236360788345337 1.115619421005249 1.374477505683899 1.1145427227020264 1.3524835109710693 1.3565359115600586 1.4027562141418457 1.2979793548583984 1.413360834121704 1.3927044868469238 1.3518564701080322 1.4354926347732544 1.0790112018585205 1.3212757110595703 1.4294785261154175 1.4189029932022095 1.1495673656463623 1.3917328119277954 1.2079049348831177 1.3133163452148438 1.3645892143249512 1.3963878154754639 1.3832546472549438 1.365182876586914 1.2935850620269775 1.3350369930267334 1.3446216583251953 1.4011294841766357 1.3176395893096924 1.390527367591858 1.1161541938781738 1.2937469482421875 1.3907681703567505 1.3923805952072144 1.390390396118164 1.408670425415039 1.289412260055542 1.4212363958358765 1.1725045442581177 1.3332645893096924 1.3021883964538574 1.3990399837493896 1.3466625213623047 1.3984951972961426
13	1.3169	1.3455	1.4550	0.9953	1.345509648323059 1.0212244987487793 1.3376421928405762 1.316601037979126 1.2775428295135498 1.454986810684204 0.9953248500823975 1.220376968383789 1.3374640941619873 1.2966701984405518 1.423438310623169 1.236360788345337 1.115619421005249 1.374477505683899 1.1145427227020264 1.3524835109710693 1.3565359115600586 1.4027562141418457 1.2979793548583984 1.413360834121704 1.3927044868469238 1.3518564701080322 1.4354926347732544 1.0790112018585205 1.3212757110595703 1.4294785261154175 1.4189029932022095 1.1495673656463623 1.3917328119277954 1.2079049348831177 1.3133163452148438 1.3645892143249512 1.3963878154754639 1.3832546472549438 1.365182876586914 1.2935850620269775 1.3350369930267334 1.3446216583251953 1.4011294841766357 1.3176395893096924 1.390527367591858 1.1161541938781738 1.2937469482421875 1.3907681703567505 1.3923805952072144 1.390390396118164 1.408670425415039 1.289412260055542 1.4212363958358765 1.1725045442581177 1.3332645893096924 1.3021883964538574 1.3990399837493896 1.3466625213623047 1.3984951972961426
